event_id_memoria,source_event_id,source,origin_time_utc,latitude,longitude,depth_km,magnitude_value,magnitude_type,magnitude_original_value,magnitude_original_type,magnitude_comparable,magnitude_homogenization_method,magnitude_conversion_equation,magnitude_conversion_uncertainty,magnitude_homogenization_status,intensity_max,location_text,felt,location_uncertainty_km,magnitude_uncertainty,tectonic_domain,domain_confidence,historical_quality,quality_score,record_status,source_url,source_file,duplicate_group_id,is_preferred_record,cluster_id,cluster_role,is_background_event,declustering_method,declustering_eligible,declustering_exclusion_reason,ingested_at_utc
MEM-A2AA93508CE7259A,MEM-A2AA93508CE7259A,IPMA,2026-08-12 14:02:17+00:00,38.798,-29.362,5.0,2.0,L,2.0,L,2.0,,,,,,W Faial,,,,,,high,0.92,preliminary,https://api.ipma.pt/open-data/observation/seismic/3.json,/home/runner/work/memoria-seismic-observatory/memoria-seismic-observatory/data/bronze/ipma/2026/09/01/area_3_20260901T084033Z.json,,True,,,False,,,,2026-09-01 08:40:33.785102+00:00
MEM-9F06376B0D83929E,MEM-9F06376B0D83929E,IPMA,2026-08-12 14:56:05+00:00,39.47,-29.881,15.0,2.7,L,2.7,L,2.7,,,,,,Crista Média Atlântico N,,,,,,high,0.92,preliminary,https://api.ipma.pt/open-data/observation/seismic/3.json,/home/runner/work/memoria-seismic-observatory/memoria-seismic-observatory/data/bronze/ipma/2026/09/01/area_3_20260901T084033Z.json,,True,,,False,,,,2026-09-01 08:40:33.785102+00:00
MEM-96EBA606A690D8FF,MEM-96EBA606A690D8FF,IPMA,2026-08-13 03:33:40+00:00,38.791,-29.368,1.0,2.1,L,2.1,L,2.1,,,,,,W Faial,,,,,,high,0.92,preliminary,https://api.ipma.pt/open-data/observation/seismic/3.json,/home/runner/work/memoria-seismic-observatory/memoria-seismic-observatory/data/bronze/ipma/2026/09/01/area_3_20260901T084033Z.json,,True,,,False,,,,2026-09-01 08:40:33.785102+00:00
MEM-D238337EE44220CE,MEM-D238337EE44220CE,IPMA,2026-08-13 03:59:37+00:00,38.768,-29.373,5.0,2.3,L,2.3,L,2.3,,,,,,W Faial,,,,,,high,0.92,preliminary,https://api.ipma.pt/open-data/observation/seismic/3.json,/home/runner/work/memoria-seismic-observatory/memoria-seismic-observatory/data/bronze/ipma/2026/09/01/area_3_20260901T084033Z.json,,True,,,False,,,,2026-09-01 08:40:33.785102+00:00
MEM-1CCE024133EF1961,MEM-1CCE024133EF1961,IPMA,2026-08-13 10:42:03+00:00,38.008,-25.927,10.0,2.0,L,2.0,L,2.0,,,,,,Fossa de Hirondelle,,,,,,high,0.92,preliminary,https://api.ipma.pt/open-data/observation/seismic/3.json,/home/runner/work/memoria-seismic-observatory/memoria-seismic-observatory/data/bronze/ipma/2026/09/01/area_3_20260901T084033Z.json,,True,,,False,,,,2026-09-01 08:40:33.785102+00:00
MEM-81040BAE0A7F41BE,MEM-81040BAE0A7F41BE,IPMA,2026-08-14 06:09:51+00:00,38.734,-29.318,1.0,2.3,L,2.3,L,2.3,,,,,,W Faial,,,,,,high,0.92,preliminary,https://api.ipma.pt/open-data/observation/seismic/3.json,/home/runner/work/memoria-seismic-observatory/memoria-seismic-observatory/data/bronze/ipma/2026/09/01/area_3_20260901T084033Z.json,,True,,,False,,,,2026-09-01 08:40:33.785102+00:00
MEM-3E8B11E8C35EEEFA,MEM-3E8B11E8C35EEEFA,IPMA,2026-08-14 09:14:39+00:00,38.824,-29.333,1.0,2.1,L,2.1,L,2.1,,,,,,W Faial,,,,,,high,0.92,preliminary,https://api.ipma.pt/open-data/observation/seismic/3.json,/home/runner/work/memoria-seismic-observatory/memoria-seismic-observatory/data/bronze/ipma/2026/09/01/area_3_20260901T084033Z.json,,True,,,False,,,,2026-09-01 08:40:33.785102+00:00
MEM-72C22F734E625687,MEM-72C22F734E625687,IPMA,2026-08-14 11:49:59+00:00,37.489,-24.715,5.0,2.2,L,2.2,L,2.2,,,,,,Fossa da Povoação,,,,,,high,0.92,preliminary,https://api.ipma.pt/open-data/observation/seismic/3.json,/home/runner/work/memoria-seismic-observatory/memoria-seismic-observatory/data/bronze/ipma/2026/09/01/area_3_20260901T084033Z.json,,True,,,False,,,,2026-09-01 08:40:33.785102+00:00
MEM-E2FF8A568B5869C2,MEM-E2FF8A568B5869C2,IPMA,2026-08-15 00:01:25+00:00,38.622,-29.248,5.0,2.1,L,2.1,L,2.1,,,,,,W Faial,,,,,,high,0.92,preliminary,https://api.ipma.pt/open-data/observation/seismic/3.json,/home/runner/work/memoria-seismic-observatory/memoria-seismic-observatory/data/bronze/ipma/2026/09/01/area_3_20260901T084033Z.json,,True,,,False,,,,2026-09-01 08:40:33.785102+00:00
MEM-64ABCD290C609BE0,MEM-64ABCD290C609BE0,IPMA,2026-08-15 01:23:52+00:00,38.569,-29.14,10.0,2.9,L,2.9,L,2.9,,,,,,W Faial,,,,,,high,0.92,preliminary,https://api.ipma.pt/open-data/observation/seismic/3.json,/home/runner/work/memoria-seismic-observatory/memoria-seismic-observatory/data/bronze/ipma/2026/09/01/area_3_20260901T084033Z.json,,True,,,False,,,,2026-09-01 08:40:33.785102+00:00
MEM-CED53ED3939D030E,MEM-CED53ED3939D030E,IPMA,2026-08-15 01:51:37+00:00,38.705,-29.255,7.0,2.5,L,2.5,L,2.5,,,,,,W Faial,,,,,,high,0.92,preliminary,https://api.ipma.pt/open-data/observation/seismic/3.json,/home/runner/work/memoria-seismic-observatory/memoria-seismic-observatory/data/bronze/ipma/2026/09/01/area_3_20260901T084033Z.json,,True,,,False,,,,2026-09-01 08:40:33.785102+00:00
MEM-4C3A14996872BDF5,MEM-4C3A14996872BDF5,IPMA,2026-08-16 12:25:27+00:00,38.607,-29.29,5.0,2.7,L,2.7,L,2.7,,,,,,W Faial,,,,,,high,0.92,preliminary,https://api.ipma.pt/open-data/observation/seismic/3.json,/home/runner/work/memoria-seismic-observatory/memoria-seismic-observatory/data/bronze/ipma/2026/09/01/area_3_20260901T084033Z.json,,True,,,False,,,,2026-09-01 08:40:33.785102+00:00
MEM-BEA3729E35BB452F,MEM-BEA3729E35BB452F,IPMA,2026-08-17 03:32:09+00:00,38.209,-26.706,2.0,2.0,L,2.0,L,2.0,,,,,,Banco D. João de Castro,,,,,,high,0.92,preliminary,https://api.ipma.pt/open-data/observation/seismic/3.json,/home/runner/work/memoria-seismic-observatory/memoria-seismic-observatory/data/bronze/ipma/2026/09/01/area_3_20260901T084033Z.json,,True,,,False,,,,2026-09-01 08:40:33.785102+00:00
MEM-BDA0297A6C64CCAC,MEM-BDA0297A6C64CCAC,IPMA,2026-08-17 09:37:21+00:00,37.383,-24.614,5.0,2.0,L,2.0,L,2.0,,,,,,NE Ilhéus das Formigas,,,,,,high,0.92,preliminary,https://api.ipma.pt/open-data/observation/seismic/3.json,/home/runner/work/memoria-seismic-observatory/memoria-seismic-observatory/data/bronze/ipma/2026/09/01/area_3_20260901T084033Z.json,,True,,,False,,,,2026-09-01 08:40:33.785102+00:00
MEM-F96A900D7113E9BE,MEM-F96A900D7113E9BE,IPMA,2026-08-17 19:45:49+00:00,38.074,-26.285,2.0,2.2,L,2.2,L,2.2,,,,,,Fossa de Hirondelle,,,,,,high,0.92,preliminary,https://api.ipma.pt/open-data/observation/seismic/3.json,/home/runner/work/memoria-seismic-observatory/memoria-seismic-observatory/data/bronze/ipma/2026/09/01/area_3_20260901T084033Z.json,,True,,,False,,,,2026-09-01 08:40:33.785102+00:00
MEM-491DC2BB9D9A31DB,MEM-491DC2BB9D9A31DB,IPMA,2026-08-18 08:24:03+00:00,38.679,-29.058,5.0,2.3,L,2.3,L,2.3,,,,,,W Faial,,,,,,high,0.92,preliminary,https://api.ipma.pt/open-data/observation/seismic/3.json,/home/runner/work/memoria-seismic-observatory/memoria-seismic-observatory/data/bronze/ipma/2026/09/01/area_3_20260901T084033Z.json,,True,,,False,,,,2026-09-01 08:40:33.785102+00:00
MEM-502505F93294C5BB,MEM-502505F93294C5BB,IPMA,2026-08-19 19:30:31+00:00,40.6,-29.374,15.0,2.9,L,2.9,L,2.9,,,,,,Crista Média Atlântico N,,,,,,high,0.92,preliminary,https://api.ipma.pt/open-data/observation/seismic/3.json,/home/runner/work/memoria-seismic-observatory/memoria-seismic-observatory/data/bronze/ipma/2026/09/01/area_3_20260901T084033Z.json,,True,,,False,,,,2026-09-01 08:40:33.785102+00:00
MEM-327B133D55E13E14,MEM-327B133D55E13E14,IPMA,2026-08-21 17:12:33+00:00,37.506,-25.16,6.0,2.0,L,2.0,L,2.0,,,,,,Banco Grande Norte,,,,,,high,0.92,preliminary,https://api.ipma.pt/open-data/observation/seismic/3.json,/home/runner/work/memoria-seismic-observatory/memoria-seismic-observatory/data/bronze/ipma/2026/09/01/area_3_20260901T084033Z.json,,True,,,False,,,,2026-09-01 08:40:33.785102+00:00
MEM-CD169D99932BDB6A,MEM-CD169D99932BDB6A,IPMA,2026-08-23 06:20:06+00:00,38.801,-29.317,4.0,2.1,L,2.1,L,2.1,,,,,,W Faial,,,,,,high,0.92,preliminary,https://api.ipma.pt/open-data/observation/seismic/3.json,/home/runner/work/memoria-seismic-observatory/memoria-seismic-observatory/data/bronze/ipma/2026/09/01/area_3_20260901T084033Z.json,,True,,,False,,,,2026-09-01 08:40:33.785102+00:00
MEM-E8A1D05FA5614696,MEM-E8A1D05FA5614696,IPMA,2026-08-23 15:36:55+00:00,36.768,-24.146,15.0,2.5,L,2.5,L,2.5,,,,,,Falha GLORIA,,,,,,high,0.92,preliminary,https://api.ipma.pt/open-data/observation/seismic/3.json,/home/runner/work/memoria-seismic-observatory/memoria-seismic-observatory/data/bronze/ipma/2026/09/01/area_3_20260901T084033Z.json,,True,,,False,,,,2026-09-01 08:40:33.785102+00:00
MEM-7942AE7518EC6BB8,MEM-7942AE7518EC6BB8,IPMA,2026-08-23 17:49:01+00:00,37.509,-25.177,7.0,2.1,L,2.1,L,2.1,,,,,,Banco Grande Norte,,,,,,high,0.92,preliminary,https://api.ipma.pt/open-data/observation/seismic/3.json,/home/runner/work/memoria-seismic-observatory/memoria-seismic-observatory/data/bronze/ipma/2026/09/01/area_3_20260901T084033Z.json,,True,,,False,,,,2026-09-01 08:40:33.785102+00:00
MEM-E2605FF743A4FFAF,MEM-E2605FF743A4FFAF,IPMA,2026-08-24 00:59:36+00:00,39.773,-30.166,10.0,2.3,L,2.3,L,2.3,,,,,,Crista Média Atlântico N,,,,,,high,0.92,preliminary,https://api.ipma.pt/open-data/observation/seismic/3.json,/home/runner/work/memoria-seismic-observatory/memoria-seismic-observatory/data/bronze/ipma/2026/09/01/area_3_20260901T084033Z.json,,True,,,False,,,,2026-09-01 08:40:33.785102+00:00
MEM-639C251E2BACF583,MEM-639C251E2BACF583,IPMA,2026-08-24 01:47:32+00:00,39.983,-29.609,10.0,2.6,L,2.6,L,2.6,,,,,,Crista Média Atlântico N,,,,,,high,0.92,preliminary,https://api.ipma.pt/open-data/observation/seismic/3.json,/home/runner/work/memoria-seismic-observatory/memoria-seismic-observatory/data/bronze/ipma/2026/09/01/area_3_20260901T084033Z.json,,True,,,False,,,,2026-09-01 08:40:33.785102+00:00
MEM-BD4B5A52C6F79FF1,MEM-BD4B5A52C6F79FF1,IPMA,2026-08-24 02:11:59+00:00,38.654,-29.058,1.0,2.8,L,2.8,L,2.8,,,,,,W Faial,,,,,,high,0.92,preliminary,https://api.ipma.pt/open-data/observation/seismic/3.json,/home/runner/work/memoria-seismic-observatory/memoria-seismic-observatory/data/bronze/ipma/2026/09/01/area_3_20260901T084033Z.json,,True,,,False,,,,2026-09-01 08:40:33.785102+00:00
MEM-9C5C3A6E644CA757,MEM-9C5C3A6E644CA757,IPMA,2026-08-24 02:22:59+00:00,38.686,-29.039,1.0,2.8,L,2.8,L,2.8,,,,,,W Faial,,,,,,high,0.92,preliminary,https://api.ipma.pt/open-data/observation/seismic/3.json,/home/runner/work/memoria-seismic-observatory/memoria-seismic-observatory/data/bronze/ipma/2026/09/01/area_3_20260901T084033Z.json,,True,,,False,,,,2026-09-01 08:40:33.785102+00:00
MEM-7A38D618AF95DFA4,MEM-7A38D618AF95DFA4,IPMA,2026-08-25 04:23:26+00:00,37.444,-24.704,5.0,2.0,L,2.0,L,2.0,,,,,,Fossa da Povoação,,,,,,high,0.92,preliminary,https://api.ipma.pt/open-data/observation/seismic/3.json,/home/runner/work/memoria-seismic-observatory/memoria-seismic-observatory/data/bronze/ipma/2026/09/01/area_3_20260901T084033Z.json,,True,,,False,,,,2026-09-01 08:40:33.785102+00:00
MEM-3801C81C9A3CB199,MEM-3801C81C9A3CB199,IPMA,2026-08-25 18:59:29+00:00,38.389,-28.408,7.0,2.0,L,2.0,L,2.0,,,,,,S S. Mateus (Pico),,,,,,high,0.92,preliminary,https://api.ipma.pt/open-data/observation/seismic/3.json,/home/runner/work/memoria-seismic-observatory/memoria-seismic-observatory/data/bronze/ipma/2026/09/01/area_3_20260901T084033Z.json,,True,,,False,,,,2026-09-01 08:40:33.785102+00:00
MEM-35BE8A8035611798,MEM-35BE8A8035611798,IPMA,2026-08-26 14:13:11+00:00,37.928,-26.061,8.0,2.0,L,2.0,L,2.0,,,,,,Fossa de Hirondelle,,,,,,high,0.92,preliminary,https://api.ipma.pt/open-data/observation/seismic/3.json,/home/runner/work/memoria-seismic-observatory/memoria-seismic-observatory/data/bronze/ipma/2026/09/01/area_3_20260901T084033Z.json,,True,,,False,,,,2026-09-01 08:40:33.785102+00:00
MEM-B4D623330A1EFEBC,MEM-B4D623330A1EFEBC,IPMA,2026-08-26 17:44:49+00:00,38.168,-26.273,16.0,2.5,L,2.5,L,2.5,,,,,,Fossa de Hirondelle,,,,,,high,0.92,preliminary,https://api.ipma.pt/open-data/observation/seismic/3.json,/home/runner/work/memoria-seismic-observatory/memoria-seismic-observatory/data/bronze/ipma/2026/09/01/area_3_20260901T084033Z.json,,True,,,False,,,,2026-09-01 08:40:33.785102+00:00
MEM-DBCE0D74E7A0BBAB,MEM-DBCE0D74E7A0BBAB,IPMA,2026-08-26 18:05:02+00:00,36.776,-24.029,10.0,2.9,L,2.9,L,2.9,,,,,,Falha GLORIA,,,,,,high,0.92,preliminary,https://api.ipma.pt/open-data/observation/seismic/3.json,/home/runner/work/memoria-seismic-observatory/memoria-seismic-observatory/data/bronze/ipma/2026/09/01/area_3_20260901T084033Z.json,,True,,,False,,,,2026-09-01 08:40:33.785102+00:00
MEM-BDC3B450CBD59536,MEM-BDC3B450CBD59536,IPMA,2026-08-27 04:12:39+00:00,38.343,-26.853,1.0,2.4,L,2.4,L,2.4,,,,,,SE Terceira (Castromar),,,,,,high,0.92,preliminary,https://api.ipma.pt/open-data/observation/seismic/3.json,/home/runner/work/memoria-seismic-observatory/memoria-seismic-observatory/data/bronze/ipma/2026/09/01/area_3_20260901T084033Z.json,,True,,,False,,,,2026-09-01 08:40:33.785102+00:00
MEM-1385424F398183F2,MEM-1385424F398183F2,IPMA,2026-08-28 14:40:14+00:00,38.804,-27.747,20.0,2.0,L,2.0,L,2.0,,,,,,Fossa Este Graciosa,,,,,,high,0.92,preliminary,https://api.ipma.pt/open-data/observation/seismic/3.json,/home/runner/work/memoria-seismic-observatory/memoria-seismic-observatory/data/bronze/ipma/2026/09/01/area_3_20260901T084033Z.json,,True,,,False,,,,2026-09-01 08:40:33.785102+00:00
MEM-AB07EC3AAA2D7FDD,MEM-AB07EC3AAA2D7FDD,IPMA,2026-08-28 16:51:21+00:00,37.266,-24.109,15.0,2.2,L,2.2,L,2.2,,,,,,Ilhéus das Formigas,,,,,,high,0.92,preliminary,https://api.ipma.pt/open-data/observation/seismic/3.json,/home/runner/work/memoria-seismic-observatory/memoria-seismic-observatory/data/bronze/ipma/2026/09/01/area_3_20260901T084033Z.json,,True,,,False,,,,2026-09-01 08:40:33.785102+00:00
MEM-ECDF63772ABCBB93,MEM-ECDF63772ABCBB93,IPMA,2026-08-28 17:36:09+00:00,38.036,-26.303,5.0,2.8,L,2.8,L,2.8,,,,,,Fossa de Hirondelle,,,,,,high,0.92,preliminary,https://api.ipma.pt/open-data/observation/seismic/3.json,/home/runner/work/memoria-seismic-observatory/memoria-seismic-observatory/data/bronze/ipma/2026/09/01/area_3_20260901T084033Z.json,,True,,,False,,,,2026-09-01 08:40:33.785102+00:00
MEM-134EA06D3343853B,MEM-134EA06D3343853B,IPMA,2026-08-29 03:00:39+00:00,38.046,-26.316,1.0,2.9,L,2.9,L,2.9,,,,,,Fossa de Hirondelle,,,,,,high,0.92,preliminary,https://api.ipma.pt/open-data/observation/seismic/3.json,/home/runner/work/memoria-seismic-observatory/memoria-seismic-observatory/data/bronze/ipma/2026/09/01/area_3_20260901T084033Z.json,,True,,,False,,,,2026-09-01 08:40:33.785102+00:00
MEM-47559B0ED29BAAFE,MEM-47559B0ED29BAAFE,IPMA,2026-08-29 19:02:15+00:00,38.813,-29.355,3.0,2.6,L,2.6,L,2.6,,,,,,W Faial,,,,,,high,0.92,preliminary,https://api.ipma.pt/open-data/observation/seismic/3.json,/home/runner/work/memoria-seismic-observatory/memoria-seismic-observatory/data/bronze/ipma/2026/09/01/area_3_20260901T084033Z.json,,True,,,False,,,,2026-09-01 08:40:33.785102+00:00
MEM-BBE1720EADD2F7B9,MEM-BBE1720EADD2F7B9,IPMA,2026-08-30 01:06:28+00:00,37.456,-25.237,5.0,2.0,L,2.0,L,2.0,,,,,,S S. Miguel,,,,,,high,0.92,preliminary,https://api.ipma.pt/open-data/observation/seismic/3.json,/home/runner/work/memoria-seismic-observatory/memoria-seismic-observatory/data/bronze/ipma/2026/09/01/area_3_20260901T084033Z.json,,True,,,False,,,,2026-09-01 08:40:33.785102+00:00
MEM-AF0C9C7CCDB01E4B,MEM-AF0C9C7CCDB01E4B,IPMA,2026-08-30 16:48:26+00:00,38.635,-29.117,3.0,2.0,L,2.0,L,2.0,,,,,,W Faial,,,,,,high,0.92,preliminary,https://api.ipma.pt/open-data/observation/seismic/3.json,/home/runner/work/memoria-seismic-observatory/memoria-seismic-observatory/data/bronze/ipma/2026/09/01/area_3_20260901T084033Z.json,,True,,,False,,,,2026-09-01 08:40:33.785102+00:00
MEM-B235DD1F87BF7D25,MEM-B235DD1F87BF7D25,IPMA,2026-08-31 00:15:26+00:00,38.479,-26.893,6.0,2.5,L,2.5,L,2.5,,,,,,SE Terceira,,,,,,high,0.92,preliminary,https://api.ipma.pt/open-data/observation/seismic/3.json,/home/runner/work/memoria-seismic-observatory/memoria-seismic-observatory/data/bronze/ipma/2026/09/01/area_3_20260901T084033Z.json,,True,,,False,,,,2026-09-01 08:40:33.785102+00:00
MEM-9B8922622FC22691,MEM-9B8922622FC22691,IPMA,2026-08-31 01:42:16+00:00,38.06,-26.378,5.0,2.0,L,2.0,L,2.0,,,,,,Fossa de Hirondelle,,,,,,high,0.92,preliminary,https://api.ipma.pt/open-data/observation/seismic/3.json,/home/runner/work/memoria-seismic-observatory/memoria-seismic-observatory/data/bronze/ipma/2026/09/01/area_3_20260901T084033Z.json,,True,,,False,,,,2026-09-01 08:40:33.785102+00:00
MEM-4E20305FF15DAB96,MEM-4E20305FF15DAB96,IPMA,2026-08-31 20:46:46+00:00,38.048,-26.292,3.0,2.1,L,2.1,L,2.1,,,,,,Fossa de Hirondelle,,,,,,high,0.92,preliminary,https://api.ipma.pt/open-data/observation/seismic/3.json,/home/runner/work/memoria-seismic-observatory/memoria-seismic-observatory/data/bronze/ipma/2026/09/01/area_3_20260901T084033Z.json,,True,,,False,,,,2026-09-01 08:40:33.785102+00:00
MEM-6E930ACE0C1AD5BC,MEM-6E930ACE0C1AD5BC,IPMA,2026-09-01 04:53:15+00:00,37.365,-24.596,15.0,2.3,L,2.3,L,2.3,,,,,,NE Ilhéus das Formigas,,,,,,high,0.92,preliminary,https://api.ipma.pt/open-data/observation/seismic/3.json,/home/runner/work/memoria-seismic-observatory/memoria-seismic-observatory/data/bronze/ipma/2026/09/01/area_3_20260901T084033Z.json,,True,,,False,,,,2026-09-01 08:40:33.785102+00:00
MEM-EE1773DE11E3AA48,MEM-EE1773DE11E3AA48,IPMA,2026-08-12 13:33:01+00:00,38.746,-29.346,5.0,3.5,L,3.5,L,3.5,,,,,,W Faial,,,,,,high,0.92,preliminary,https://api.ipma.pt/open-data/observation/seismic/3.json,/home/runner/work/memoria-seismic-observatory/memoria-seismic-observatory/data/bronze/ipma/2026/09/01/area_3_20260901T084033Z.json,,True,,,False,,,,2026-09-01 08:40:33.785102+00:00
MEM-082EA6741AF0F82D,MEM-082EA6741AF0F82D,IPMA,2026-08-12 13:35:12+00:00,38.776,-29.383,5.0,3.2,L,3.2,L,3.2,,,,,,W Faial,,,,,,high,0.92,preliminary,https://api.ipma.pt/open-data/observation/seismic/3.json,/home/runner/work/memoria-seismic-observatory/memoria-seismic-observatory/data/bronze/ipma/2026/09/01/area_3_20260901T084033Z.json,,True,,,False,,,,2026-09-01 08:40:33.785102+00:00
MEM-75797EAFA48EDB7B,MEM-75797EAFA48EDB7B,IPMA,2026-08-14 09:28:41+00:00,38.776,-29.423,9.0,3.4,L,3.4,L,3.4,,,,,,W Faial,,,,,,high,0.92,preliminary,https://api.ipma.pt/open-data/observation/seismic/3.json,/home/runner/work/memoria-seismic-observatory/memoria-seismic-observatory/data/bronze/ipma/2026/09/01/area_3_20260901T084033Z.json,,True,,,False,,,,2026-09-01 08:40:33.785102+00:00
MEM-E7AB0D34055A95B4,MEM-E7AB0D34055A95B4,IPMA,2026-08-14 10:12:11+00:00,38.742,-29.405,3.0,3.1,L,3.1,L,3.1,,,,,,W Faial,,,,,,high,0.92,preliminary,https://api.ipma.pt/open-data/observation/seismic/3.json,/home/runner/work/memoria-seismic-observatory/memoria-seismic-observatory/data/bronze/ipma/2026/09/01/area_3_20260901T084033Z.json,,True,,,False,,,,2026-09-01 08:40:33.785102+00:00
MEM-B1946470B7A00A69,MEM-B1946470B7A00A69,IPMA,2026-08-15 02:37:05+00:00,38.765,-29.12,7.0,3.3,L,3.3,L,3.3,,,,,,W Faial,,,,,,high,0.92,preliminary,https://api.ipma.pt/open-data/observation/seismic/3.json,/home/runner/work/memoria-seismic-observatory/memoria-seismic-observatory/data/bronze/ipma/2026/09/01/area_3_20260901T084033Z.json,,True,,,False,,,,2026-09-01 08:40:33.785102+00:00
MEM-F5897E442D5F0CC7,MEM-F5897E442D5F0CC7,IPMA,2026-08-16 07:45:53+00:00,38.614,-30.381,15.0,3.1,L,3.1,L,3.1,,,,,,Crista Média Atlântico N,,,,,,high,0.92,preliminary,https://api.ipma.pt/open-data/observation/seismic/3.json,/home/runner/work/memoria-seismic-observatory/memoria-seismic-observatory/data/bronze/ipma/2026/09/01/area_3_20260901T084033Z.json,,True,,,False,,,,2026-09-01 08:40:33.785102+00:00
MEM-BF786776F875A593,MEM-BF786776F875A593,IPMA,2026-08-16 10:07:51+00:00,40.083,-29.634,10.0,3.5,L,3.5,L,3.5,,,,,,Crista Média Atlântico N,,,,,,high,0.92,preliminary,https://api.ipma.pt/open-data/observation/seismic/3.json,/home/runner/work/memoria-seismic-observatory/memoria-seismic-observatory/data/bronze/ipma/2026/09/01/area_3_20260901T084033Z.json,,True,,,False,,,,2026-09-01 08:40:33.785102+00:00
MEM-47D4B7844AB985E9,MEM-47D4B7844AB985E9,IPMA,2026-08-18 13:37:07+00:00,38.065,-26.291,5.0,3.0,L,3.0,L,3.0,,,,,,Fossa de Hirondelle,,,,,,high,0.92,preliminary,https://api.ipma.pt/open-data/observation/seismic/3.json,/home/runner/work/memoria-seismic-observatory/memoria-seismic-observatory/data/bronze/ipma/2026/09/01/area_3_20260901T084033Z.json,,True,,,False,,,,2026-09-01 08:40:33.785102+00:00
MEM-54E824BA56EBB8CB,MEM-54E824BA56EBB8CB,IPMA,2026-08-27 19:24:14+00:00,38.039,-26.314,1.0,3.2,L,3.2,L,3.2,,,,,,Fossa de Hirondelle,,,,,,high,0.92,preliminary,https://api.ipma.pt/open-data/observation/seismic/3.json,/home/runner/work/memoria-seismic-observatory/memoria-seismic-observatory/data/bronze/ipma/2026/09/01/area_3_20260901T084033Z.json,,True,,,False,,,,2026-09-01 08:40:33.785102+00:00
MEM-2121FA8F83687FFD,MEM-2121FA8F83687FFD,IPMA,2026-08-28 05:21:14+00:00,38.046,-26.307,2.0,3.0,L,3.0,L,3.0,,,,,,Fossa de Hirondelle,,,,,,high,0.92,preliminary,https://api.ipma.pt/open-data/observation/seismic/3.json,/home/runner/work/memoria-seismic-observatory/memoria-seismic-observatory/data/bronze/ipma/2026/09/01/area_3_20260901T084033Z.json,,True,,,False,,,,2026-09-01 08:40:33.785102+00:00
MEM-2E3B0F652CAF36DE,MEM-2E3B0F652CAF36DE,IPMA,2026-08-29 20:44:30+00:00,40.1,-29.638,10.0,3.4,L,3.4,L,3.4,,,,,,Crista Média Atlântico N,,,,,,high,0.92,preliminary,https://api.ipma.pt/open-data/observation/seismic/3.json,/home/runner/work/memoria-seismic-observatory/memoria-seismic-observatory/data/bronze/ipma/2026/09/01/area_3_20260901T084033Z.json,,True,,,False,,,,2026-09-01 08:40:33.785102+00:00
